Grapheme	IPA	SCA	Languages	FREQUENCY	EXAMPLES	CODEPOINTS
^dolfijn$	d ɔ l f ɛi n	T U L B E N	Dutch	1	dolfijn	U+005E U+0064 U+006F U+006C U+0066 U+0069 U+006A U+006E U+0024
^tuinhuis$	t œy n h œy s	T U N H U S	Dutch	1	tuinhuis	U+005E U+0074 U+0075 U+0069 U+006E U+0068 U+0075 U+0069 U+0073 U+0024
^donker$	d ɔ ŋ k ə r	T U N K E R	Dutch	1	donker	U+005E U+0064 U+006F U+006E U+006B U+0065 U+0072 U+0024
^donder$	d ɔ n d ə r	T U N T E R	Dutch	1	donder	U+005E U+0064 U+006F U+006E U+0064 U+0065 U+0072 U+0024
^duizend$	d œy z ə n t	T U S E N T	Dutch	1	duizend	U+005E U+0064 U+0075 U+0069 U+007A U+0065 U+006E U+0064 U+0024
^toilet$	t ʋ ɑ l ɛ t	T W A L E T	Dutch	1	toilet	U+005E U+0074 U+006F U+0069 U+006C U+0065 U+0074 U+0024
^twijfel$	t ʋ ɛi f ə l	T W E B E L	Dutch	1	twijfel	U+005E U+0074 U+0077 U+0069 U+006A U+0066 U+0065 U+006C U+0024
^tweeling$	t ʋ eː l ɪ ŋ	T W E L I N	Dutch	1	tweeling	U+005E U+0074 U+0077 U+0065 U+0065 U+006C U+0069 U+006E U+0067 U+0024
^tweemaal$	t ʋ eː m aː l	T W E M A L	Dutch	1	tweemaal	U+005E U+0074 U+0077 U+0065 U+0065 U+006D U+0061 U+0061 U+006C U+0024
^toegeven$	t uː ɣ eː v ə	T Y G E B E	Dutch	1	toegeven	U+005E U+0074 U+006F U+0065 U+0067 U+0065 U+0076 U+0065 U+006E U+0024
^toestaan$	t uː s t aː n	T Y S T A N	Dutch	1	toestaan	U+005E U+0074 U+006F U+0065 U+0073 U+0074 U+0061 U+0061 U+006E U+0024
^ochtend$	ɔ x t ə n t	U G T E N T	Dutch	1	ochtend	U+005E U+006F U+0063 U+0068 U+0074 U+0065 U+006E U+0064 U+0024
^ontbijt$	ɔ n d b ɛi t	U N T P E T	Dutch	1	ontbijt	U+005E U+006F U+006E U+0074 U+0062 U+0069 U+006A U+0074 U+0024
^ophangen$	ɔ p h ɑ ŋ ə	U P H A N E	Dutch	1	ophangen	U+005E U+006F U+0070 U+0068 U+0061 U+006E U+0067 U+0065 U+006E U+0024
^ophouden$	ɔ p h ɑu d ə	U P H A T E	Dutch	1	ophouden	U+005E U+006F U+0070 U+0068 U+006F U+0075 U+0064 U+0065 U+006E U+0024
^opkomen$	ɔ p k oː m ə	U P K U M E	Dutch	1	opkomen	U+005E U+006F U+0070 U+006B U+006F U+006D U+0065 U+006E U+0024
^optillen$	ɔ p t ɪ l ə	U P T I L E	Dutch	2	optillen;optillen	U+005E U+006F U+0070 U+0074 U+0069 U+006C U+006C U+0065 U+006E U+0024
^opossum$	oː p ɔ s ʏ m	U P U S Y M	Dutch	1	opossum	U+005E U+006F U+0070 U+006F U+0073 U+0073 U+0075 U+006D U+0024
^oorsmeer$	oː r s m eː r	U R S M E R	Dutch	1	oorsmeer	U+005E U+006F U+006F U+0072 U+0073 U+006D U+0065 U+0065 U+0072 U+0024
^oceaan$	oː s eː j aː n	U S E J A N	Dutch	1	oceaan	U+005E U+006F U+0063 U+0065 U+0061 U+0061 U+006E U+0024
^uithollen$	œy t h ɔ l ə	U T H U L E	Dutch	1	uithollen	U+005E U+0075 U+0069 U+0074 U+0068 U+006F U+006C U+006C U+0065 U+006E U+0024
^uitleggen$	œy t l ɛ ɣ ə	U T L E G E	Dutch	1	uitleggen	U+005E U+0075 U+0069 U+0074 U+006C U+0065 U+0067 U+0067 U+0065 U+006E U+0024
^uitrekken$	œy t r ɛ k ə	U T R E K E	Dutch	1	uitrekken	U+005E U+0075 U+0069 U+0074 U+0072 U+0065 U+006B U+006B U+0065 U+006E U+0024
^walvis$	ʋ ɑ l v ɪ s	W A L B I S	Dutch	1	walvis	U+005E U+0077 U+0061 U+006C U+0076 U+0069 U+0073 U+0024
^wapens$	ʋ aː p ə n s	W A P E N S	Dutch	1	wapens	U+005E U+0077 U+0061 U+0070 U+0065 U+006E U+0073 U+0024
^wasbeer$	ʋ ɑ z b eː r	W A S P E R	Dutch	1	wasbeer	U+005E U+0077 U+0061 U+0073 U+0062 U+0065 U+0065 U+0072 U+0024
^weigeren$	ʋ ɛi ɣ ə r ə	W E G E R E	Dutch	1	weigeren	U+005E U+0077 U+0065 U+0069 U+0067 U+0065 U+0072 U+0065 U+006E U+0024
^wereld$	ʋ eː r ə l t	W E R E L T	Dutch	1	wereld	U+005E U+0077 U+0065 U+0072 U+0065 U+006C U+0064 U+0024
^weduwe$	ʋ eː d yː ʋ ə	W E T Y W E	Dutch	1	weduwe	U+005E U+0077 U+0065 U+0064 U+0075 U+0077 U+0065 U+0024
^wikkelen$	ʋ ɪ k ə l ə	W I K E L E	Dutch	1	wikkelen	U+005E U+0077 U+0069 U+006B U+006B U+0065 U+006C U+0065 U+006E U+0024
^wingerd$	ʋ ɪ ŋ ə r t	W I N E R T	Dutch	1	wingerd	U+005E U+0077 U+0069 U+006E U+0067 U+0065 U+0072 U+0064 U+0024
^winkel$	ʋ ɪ ŋ k ə l	W I N K E L	Dutch	1	winkel	U+005E U+0077 U+0069 U+006E U+006B U+0065 U+006C U+0024
^winter$	ʋ ɪ n t ə r	W I N T E R	Dutch	1	winter	U+005E U+0077 U+0069 U+006E U+0074 U+0065 U+0072 U+0024
^wortel$	ʋ ɔ r t ə l	W U R T E L	Dutch	1	wortel	U+005E U+0077 U+006F U+0072 U+0074 U+0065 U+006C U+0024
^afgunst$	ɑ f x ʏ n s t	A B G Y N S T	Dutch	1	afgunst	U+005E U+0061 U+0066 U+0067 U+0075 U+006E U+0073 U+0074 U+0024
^aansteken$	aː n s t eː k ə	A N S T E K E	Dutch	1	aansteken	U+005E U+0061 U+0061 U+006E U+0073 U+0074 U+0065 U+006B U+0065 U+006E U+0024
^aanstellen$	aː n s t ɛ l ə	A N S T E L E	Dutch	1	aanstellen	U+005E U+0061 U+0061 U+006E U+0073 U+0074 U+0065 U+006C U+006C U+0065 U+006E U+0024
^aantrekken$	aː n t r ɛ k ə	A N T R E K E	Dutch	1	aantrekken	U+005E U+0061 U+0061 U+006E U+0074 U+0072 U+0065 U+006B U+006B U+0065 U+006E U+0024
^armband$	ɑ r m b ɑ n t	A R M P A N T	Dutch	1	armband	U+005E U+0061 U+0072 U+006D U+0062 U+0061 U+006E U+0064 U+0024
^aardappel$	aː r d ɑ p ə l	A R T A P E L	Dutch	1	aardappel	U+005E U+0061 U+0061 U+0072 U+0064 U+0061 U+0070 U+0070 U+0065 U+006C U+0024
^outrigger$	ɑu t r i ɣ ə r	A T R I G E R	Dutch	1	outrigger	U+005E U+006F U+0075 U+0074 U+0072 U+0069 U+0067 U+0067 U+0065 U+0072 U+0024
^autorijden$	ɑu t oː r ɛi d ə	A T U R E T E	Dutch	1	autorijden	U+005E U+0061 U+0075 U+0074 U+006F U+0072 U+0069 U+006A U+0064 U+0065 U+006E U+0024
^fijnmalen$	f ɛi n m aː l ə	B E N M A L E	Dutch	1	fijnmalen	U+005E U+0066 U+0069 U+006A U+006E U+006D U+0061 U+006C U+0065 U+006E U+0024
^venster$	v ɛ n s t ə r	B E N S T E R	Dutch	1	venster	U+005E U+0076 U+0065 U+006E U+0073 U+0074 U+0065 U+0072 U+0024
^vergeven$	v ə r ɣ eː v ə	B E R G E B E	Dutch	1	vergeven	U+005E U+0076 U+0065 U+0072 U+0067 U+0065 U+0076 U+0065 U+006E U+0024
^vergeten$	v ə r ɣ eː t ə	B E R G E T E	Dutch	1	vergeten	U+005E U+0076 U+0065 U+0072 U+0067 U+0065 U+0074 U+0065 U+006E U+0024
^verkeerd$	v ə r k eː r t	B E R K E R T	Dutch	1	verkeerd	U+005E U+0076 U+0065 U+0072 U+006B U+0065 U+0065 U+0072 U+0064 U+0024
^verkopen$	v ə r k oː p ə	B E R K U P E	Dutch	1	verkopen	U+005E U+0076 U+0065 U+0072 U+006B U+006F U+0070 U+0065 U+006E U+0024
^verlangen$	v ə r l ɑ ŋ ə	B E R L A N E	Dutch	1	verlangen	U+005E U+0076 U+0065 U+0072 U+006C U+0061 U+006E U+0067 U+0065 U+006E U+0024
^verliezen$	v ə r l iː z ə	B E R L I S E	Dutch	1	verliezen	U+005E U+0076 U+0065 U+0072 U+006C U+0069 U+0065 U+007A U+0065 U+006E U+0024
^vermoeden$	v ə r m uː d ə	B E R M Y T E	Dutch	1	vermoeden	U+005E U+0076 U+0065 U+0072 U+006D U+006F U+0065 U+0064 U+0065 U+006E U+0024
^verbaasd$	v ə r b aː s t	B E R P A S T	Dutch	1	verbaasd	U+005E U+0076 U+0065 U+0072 U+0062 U+0061 U+0061 U+0073 U+0064 U+0024
^verbieden$	v ə r b iː d ə	B E R P I T E	Dutch	1	verbieden	U+005E U+0076 U+0065 U+0072 U+0062 U+0069 U+0065 U+0064 U+0065 U+006E U+0024
^verzoeken$	v ə r z uː k ə	B E R S Y K E	Dutch	1	verzoeken	U+005E U+0076 U+0065 U+0072 U+007A U+006F U+0065 U+006B U+0065 U+006E U+0024
^verdelen$	v ə r d eː l ə	B E R T E L E	Dutch	1	verdelen	U+005E U+0076 U+0065 U+0072 U+0064 U+0065 U+006C U+0065 U+006E U+0024
^vertellen$	v ə r t ɛ l ə	B E R T E L E	Dutch	1	vertellen	U+005E U+0076 U+0065 U+0072 U+0074 U+0065 U+006C U+006C U+0065 U+006E U+0024
^verdienen$	v ə r d iː n ə	B E R T I N E	Dutch	1	verdienen	U+005E U+0076 U+0065 U+0072 U+0064 U+0069 U+0065 U+006E U+0065 U+006E U+0024
^verdriet$	v ə r d r iː t	B E R T R I T	Dutch	1	verdriet	U+005E U+0076 U+0065 U+0072 U+0064 U+0072 U+0069 U+0065 U+0074 U+0024
^verwekken$	v ə r ʋ ɛ k ə	B E R W E K E	Dutch	1	verwekken	U+005E U+0076 U+0065 U+0072 U+0077 U+0065 U+006B U+006B U+0065 U+006E U+0024
^vierkant$	v iː r k ɑ n t	B I R K A N T	Dutch	1	vierkant	U+005E U+0076 U+0069 U+0065 U+0072 U+006B U+0061 U+006E U+0074 U+0024
^vissengif$	v ɪ s ə x ɪ f	B I S E G I B	Dutch	1	vissengif	U+005E U+0076 U+0069 U+0073 U+0073 U+0065 U+006E U+0067 U+0069 U+0066 U+0024
^vleermuis$	v l eː r m œy s	B L E R M U S	Dutch	1	vleermuis	U+005E U+0076 U+006C U+0065 U+0065 U+0072 U+006D U+0075 U+0069 U+0073 U+0024
^vliegtuig$	v l iː x t œy x	B L I G T U G	Dutch	1	vliegtuig	U+005E U+0076 U+006C U+0069 U+0065 U+0067 U+0074 U+0075 U+0069 U+0067 U+0024
^vlinder$	v l ɪ n d ə r	B L I N T E R	Dutch	1	vlinder	U+005E U+0076 U+006C U+0069 U+006E U+0064 U+0065 U+0072 U+0024
^voorhoofd$	v oː r h oː f t	B U R H U B T	Dutch	1	voorhoofd	U+005E U+0076 U+006F U+006F U+0072 U+0068 U+006F U+006F U+0066 U+0064 U+0024
^voorteken$	v oː r t eː k ə	B U R T E K E	Dutch	1	voorteken	U+005E U+0076 U+006F U+006F U+0072 U+0074 U+0065 U+006B U+0065 U+006E U+0024
^gastheer$	x ɑ s t h eː r	G A S T H E R	Dutch	1	gastheer	U+005E U+0067 U+0061 U+0073 U+0074 U+0068 U+0065 U+0065 U+0072 U+0024
^gelukkig$	x ə l ʏ k ə x	G E L Y K E G	Dutch	1	gelukkig	U+005E U+0067 U+0065 U+006C U+0075 U+006B U+006B U+0069 U+0067 U+0024
^geslacht$	x ə s l ɑ x t	G E S L A G T	Dutch	1	geslacht	U+005E U+0067 U+0065 U+0073 U+006C U+0061 U+0063 U+0068 U+0074 U+0024
^gedaagde$	x ə d aː ɣ d ə	G E T A G T E	Dutch	1	gedaagde	U+005E U+0067 U+0065 U+0064 U+0061 U+0061 U+0067 U+0064 U+0065 U+0024
^gewoonte$	x ə ʋ oː n t ə	G E W U N T E	Dutch	1	gewoonte	U+005E U+0067 U+0065 U+0077 U+006F U+006F U+006E U+0074 U+0065 U+0024
^gisteren$	x ɪ s t ə r ə	G I S T E R E	Dutch	1	gisteren	U+005E U+0067 U+0069 U+0073 U+0074 U+0065 U+0072 U+0065 U+006E U+0024
^gootsteen$	x oː t s t eː n	G U T S T E N	Dutch	1	gootsteen	U+005E U+0067 U+006F U+006F U+0074 U+0073 U+0074 U+0065 U+0065 U+006E U+0024
^hagedis$	h aː ɣ ə d ɪ s	H A G E T I S	Dutch	1	hagedis	U+005E U+0068 U+0061 U+0067 U+0065 U+0064 U+0069 U+0073 U+0024
^hangslot$	h ɑ ŋ s l ɔ t	H A N S L U T	Dutch	1	hangslot	U+005E U+0068 U+0061 U+006E U+0067 U+0073 U+006C U+006F U+0074 U+0024
^handelen$	h ɑ n d ə l ə	H A N T E L E	Dutch	1	handelen	U+005E U+0068 U+0061 U+006E U+0064 U+0065 U+006C U+0065 U+006E U+0024
^houtskool$	h ɑu t s k oː l	H A T S K U L	Dutch	1	houtskool	U+005E U+0068 U+006F U+0075 U+0074 U+0073 U+006B U+006F U+006F U+006C U+0024
^hersenen$	h ɛ r s ə n ə	H E R S E N E	Dutch	1	hersenen	U+005E U+0068 U+0065 U+0072 U+0073 U+0065 U+006E U+0065 U+006E U+0024
^hoofdluis$	h oː v d l œy s	H U B T L U S	Dutch	1	hoofdluis	U+005E U+0068 U+006F U+006F U+0066 U+0064 U+006C U+0075 U+0069 U+0073 U+0024
^honderd$	h ɔ n d ə r t	H U N T E R T	Dutch	1	honderd	U+005E U+0068 U+006F U+006E U+0064 U+0065 U+0072 U+0064 U+0024
^imiteren$	iː m iː t eː r ə	I M I T E R E	Dutch	1	imiteren	U+005E U+0069 U+006D U+0069 U+0074 U+0065 U+0072 U+0065 U+006E U+0024
^injectie$	ɪ n j ɛ k s iː	I N J E K S I	Dutch	1	injectie	U+005E U+0069 U+006E U+006A U+0065 U+0063 U+0074 U+0069 U+0065 U+0024
^jaguar$	j aː g uː ʋ ɑ r	J A K Y W A R	Dutch	1	jaguar	U+005E U+006A U+0061 U+0067 U+0075 U+0061 U+0072 U+0024
^jongeman$	j ɔ ŋ ə m ɑ n	J U N E M A N	Dutch	1	jongeman	U+005E U+006A U+006F U+006E U+0067 U+0065 U+006D U+0061 U+006E U+0024
^kalebas$	k aː l ə b ɑ s	K A L E P A S	Dutch	1	kalebas	U+005E U+006B U+0061 U+006C U+0065 U+0062 U+0061 U+0073 U+0024
^kangoeroe$	k ɑ ŋ ɣ uː r uː	K A N G Y R Y	Dutch	1	kangoeroe	U+005E U+006B U+0061 U+006E U+0067 U+006F U+0065 U+0072 U+006F U+0065 U+0024
^kadaver$	k aː d aː v ə r	K A T A B E R	Dutch	1	kadaver	U+005E U+006B U+0061 U+0064 U+0061 U+0076 U+0065 U+0072 U+0024
^kleinzoon$	k l ɛi n z oː n	K L E N S U N	Dutch	1	kleinzoon	U+005E U+006B U+006C U+0065 U+0069 U+006E U+007A U+006F U+006F U+006E U+0024
^knipperen$	k n ɪ p ə r ə	K N I P E R E	Dutch	1	knipperen	U+005E U+006B U+006E U+0069 U+0070 U+0070 U+0065 U+0072 U+0065 U+006E U+0024
^koningin$	k oː n ɪ ŋ ɪ n	K U N I N I N	Dutch	1	koningin	U+005E U+006B U+006F U+006E U+0069 U+006E U+0067 U+0069 U+006E U+0024
^kwartel$	k ʋ ɑ r t ə l	K W A R T E L	Dutch	1	kwartel	U+005E U+006B U+0077 U+0061 U+0072 U+0074 U+0065 U+006C U+0024
^laat_zijn$	l aː t _ z ɛi n	L A T _ S E N	Dutch	1	laat_zijn	U+005E U+006C U+0061 U+0061 U+0074 U+005F U+007A U+0069 U+006A U+006E U+0024
^loslaten$	l ɔ s l aː t ə	L U S L A T E	Dutch	1	loslaten	U+005E U+006C U+006F U+0073 U+006C U+0061 U+0074 U+0065 U+006E U+0024
^losmaken$	l ɔ s m aː k ə	L U S M A K E	Dutch	1	losmaken	U+005E U+006C U+006F U+0073 U+006D U+0061 U+006B U+0065 U+006E U+0024
^luisteren$	l œy s t ə r ə	L U S T E R E	Dutch	1	luisteren	U+005E U+006C U+0075 U+0069 U+0073 U+0074 U+0065 U+0072 U+0065 U+006E U+0024
^lucifer$	l yː s iː f ɛ r	L Y S I B E R	Dutch	1	lucifer	U+005E U+006C U+0075 U+0063 U+0069 U+0066 U+0065 U+0072 U+0024
^mannenhuis$	m ɑ n ə h œy s	M A N E H U S	Dutch	1	mannenhuis	U+005E U+006D U+0061 U+006E U+006E U+0065 U+006E U+0068 U+0075 U+0069 U+0073 U+0024
^mannelijk$	m ɑ n ə l ə k	M A N E L E K	Dutch	1	mannelijk	U+005E U+006D U+0061 U+006E U+006E U+0065 U+006C U+0069 U+006A U+006B U+0024
^maniok$	m aː n iː j ɔ k	M A N I J U K	Dutch	1	maniok	U+005E U+006D U+0061 U+006E U+0069 U+006F U+006B U+0024
^menigte$	m eː n ə x t ə	M E N E G T E	Dutch	1	menigte	U+005E U+006D U+0065 U+006E U+0069 U+0067 U+0074 U+0065 U+0024
^medicijn$	m eː d iː s ɛi n	M E T I S E N	Dutch	1	medicijn	U+005E U+006D U+0065 U+0064 U+0069 U+0063 U+0069 U+006A U+006E U+0024
^muilezel$	m œy l eː z ə l	M U L E S E L	Dutch	1	muilezel	U+005E U+006D U+0075 U+0069 U+006C U+0065 U+007A U+0065 U+006C U+0024
^mompelen$	m ɔ m p ə l ə	M U M P E L E	Dutch	1	mompelen	U+005E U+006D U+006F U+006D U+0070 U+0065 U+006C U+0065 U+006E U+0024
^nettas$	n ɛ t _ t ɑ s	N E T _ T A S	Dutch	1	nettas	U+005E U+006E U+0065 U+0074 U+0074 U+0061 U+0073 U+0024
^baksteen$	b ɑ k s t eː n	P A K S T E N	Dutch	1	baksteen	U+005E U+0062 U+0061 U+006B U+0073 U+0074 U+0065 U+0065 U+006E U+0024
^papegaai$	p ɑ p ə ɣ aː j	P A P E G A J	Dutch	1	papegaai	U+005E U+0070 U+0061 U+0070 U+0065 U+0067 U+0061 U+0061 U+0069 U+0024
^bevrijden$	b ə v r ɛi d ə	P E B R E T E	Dutch	1	bevrijden	U+005E U+0062 U+0065 U+0076 U+0072 U+0069 U+006A U+0064 U+0065 U+006E U+0024
^bevriezen$	b ə v r iː z ə	P E B R I S E	Dutch	1	bevriezen	U+005E U+0062 U+0065 U+0076 U+0072 U+0069 U+0065 U+007A U+0065 U+006E U+0024
^begraven$	b ə ɣ r aː v ə	P E G R A B E	Dutch	1	begraven	U+005E U+0062 U+0065 U+0067 U+0072 U+0061 U+0076 U+0065 U+006E U+0024
^begrijpen$	b ə ɣ r ɛi p ə	P E G R E P E	Dutch	1	begrijpen	U+005E U+0062 U+0065 U+0067 U+0072 U+0069 U+006A U+0070 U+0065 U+006E U+0024
^berispen$	b ə r ɪ s p ə	P E R I S P E	Dutch	1	berispen	U+005E U+0062 U+0065 U+0072 U+0069 U+0073 U+0070 U+0065 U+006E U+0024
^bedelaar$	b eː d ə l aː r	P E T E L A R	Dutch	1	bedelaar	U+005E U+0062 U+0065 U+0064 U+0065 U+006C U+0061 U+0061 U+0072 U+0024
^bediende$	b ə d iː n d ə	P E T I N T E	Dutch	1	bediende	U+005E U+0062 U+0065 U+0064 U+0069 U+0065 U+006E U+0064 U+0065 U+0024
^bedoeling$	b ə d uː l ɪ ŋ	P E T Y L I N	Dutch	1	bedoeling	U+005E U+0062 U+0065 U+0064 U+006F U+0065 U+006C U+0069 U+006E U+0067 U+0024
^bewaker$	b ə ʋ aː k ə r	P E W A K E R	Dutch	1	bewaker	U+005E U+0062 U+0065 U+0077 U+0061 U+006B U+0065 U+0072 U+0024
^plastic$	p l ɛ s t ɪ k	P L E S T I K	Dutch	1	plastic	U+005E U+0070 U+006C U+0061 U+0073 U+0074 U+0069 U+0063 U+0024
^bliksem$	b l ɪ k s ə m	P L I K S E M	Dutch	1	bliksem	U+005E U+0062 U+006C U+0069 U+006B U+0073 U+0065 U+006D U+0024
^bloedvat$	b l uː t f ɑ t	P L Y T B A T	Dutch	1	bloedvat	U+005E U+0062 U+006C U+006F U+0065 U+0064 U+0076 U+0061 U+0074 U+0024
^priester$	p r iː s t ə r	P R I S T E R	Dutch	1	priester	U+005E U+0070 U+0072 U+0069 U+0065 U+0073 U+0074 U+0065 U+0072 U+0024
^bruiloft$	b r œy l ɔ f t	P R U L U B T	Dutch	1	bruiloft	U+005E U+0062 U+0072 U+0075 U+0069 U+006C U+006F U+0066 U+0074 U+0024
^proberen$	p r oː b eː r ə	P R U P E R E	Dutch	1	proberen	U+005E U+0070 U+0072 U+006F U+0062 U+0065 U+0072 U+0065 U+006E U+0024
^politie$	p oː l iː t s iː	P U L I T S I	Dutch	1	politie	U+005E U+0070 U+006F U+006C U+0069 U+0074 U+0069 U+0065 U+0024
^boomstam$	b oː m s t ɑ m	P U M S T A M	Dutch	1	boomstam	U+005E U+0062 U+006F U+006F U+006D U+0073 U+0074 U+0061 U+006D U+0024
^borstel$	b ɔ r s t ə l	P U R S T E L	Dutch	1	borstel	U+005E U+0062 U+006F U+0072 U+0073 U+0074 U+0065 U+006C U+0024
^boemerang$	b uː m ə r ɑ ŋ	P Y M E R A N	Dutch	1	boemerang	U+005E U+0062 U+006F U+0065 U+006D U+0065 U+0072 U+0061 U+006E U+0067 U+0024
^boetseren$	b uː t s eː r ə	P Y T S E R E	Dutch	1	boetseren	U+005E U+0062 U+006F U+0065 U+0074 U+0073 U+0065 U+0072 U+0065 U+006E U+0024
^regering$	r ə ɣ eː r ɪ ŋ	R E G E R I N	Dutch	1	regering	U+005E U+0072 U+0065 U+0067 U+0065 U+0072 U+0069 U+006E U+0067 U+0024
^rekening$	r eː k ə n ɪ ŋ	R E K E N I N	Dutch	1	rekening	U+005E U+0072 U+0065 U+006B U+0065 U+006E U+0069 U+006E U+0067 U+0024
^rijbewijs$	r ɛi b ə ʋ ɛi s	R E P E W E S	Dutch	1	rijbewijs	U+005E U+0072 U+0069 U+006A U+0062 U+0065 U+0077 U+0069 U+006A U+0073 U+0024
^salaris$	s aː l aː r ə s	S A L A R E S	Dutch	1	salaris	U+005E U+0073 U+0061 U+006C U+0061 U+0072 U+0069 U+0073 U+0024
^schaamhaar$	s x aː m h aː r	S G A M H A R	Dutch	1	schaamhaar	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+006D U+0068 U+0061 U+0061 U+0072 U+0024
^scheermes$	s x eː r m ɛ s	S G E R M E S	Dutch	1	scheermes	U+005E U+0073 U+0063 U+0068 U+0065 U+0065 U+0072 U+006D U+0065 U+0073 U+0024
^schoonzoon$	s x oː n z oː n	S G U N S U N	Dutch	2	schoonzoon;schoonzoon	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+007A U+006F U+006F U+006E U+0024
^schuldig$	s x ʏ l d ə x	S G Y L T E G	Dutch	1	schuldig	U+005E U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0069 U+0067 U+0024
^sigaret$	s iː ɣ aː r ɛ t	S I G A R E T	Dutch	1	sigaret	U+005E U+0073 U+0069 U+0067 U+0061 U+0072 U+0065 U+0074 U+0024
^ziekenhuis$	z iː k ə h œy s	S I K E H U S	Dutch	1	ziekenhuis	U+005E U+007A U+0069 U+0065 U+006B U+0065 U+006E U+0068 U+0075 U+0069 U+0073 U+0024
^spindel$	s p ɪ n d ə l	S P I N T E L	Dutch	1	spindel	U+005E U+0073 U+0070 U+0069 U+006E U+0064 U+0065 U+006C U+0024
^stamelen$	s t aː m ə l ə	S T A M E L E	Dutch	1	stamelen	U+005E U+0073 U+0074 U+0061 U+006D U+0065 U+006C U+0065 U+006E U+0024
^stamper$	s t ɑ m p ə r	S T A M P E R	Dutch	1	stamper	U+005E U+0073 U+0074 U+0061 U+006D U+0070 U+0065 U+0072 U+0024
^stiefzoon$	s t iː f s oː n	S T I B S U N	Dutch	1	stiefzoon	U+005E U+0073 U+0074 U+0069 U+0065 U+0066 U+007A U+006F U+006F U+006E U+0024
^strodak$	s t r oː d ɑ k	S T R U T A K	Dutch	1	strodak	U+005E U+0073 U+0074 U+0072 U+006F U+0064 U+0061 U+006B U+0024
^stotteren$	s t ɔ t ə r ə	S T U T E R E	Dutch	1	stotteren	U+005E U+0073 U+0074 U+006F U+0074 U+0074 U+0065 U+0072 U+0065 U+006E U+0024
^studeren$	s t yː d eː r ə	S T Y T E R E	Dutch	1	studeren	U+005E U+0073 U+0074 U+0075 U+0064 U+0065 U+0072 U+0065 U+006E U+0024
^suikerriet$	s œy k ə r iː t	S U K E R I T	Dutch	1	suikerriet	U+005E U+0073 U+0075 U+0069 U+006B U+0065 U+0072 U+0072 U+0069 U+0065 U+0074 U+0024
^dageraad$	d aː ɣ ə r aː t	T A G E R A T	Dutch	1	dageraad	U+005E U+0064 U+0061 U+0067 U+0065 U+0072 U+0061 U+0061 U+0064 U+0024
^dakspar$	d ɑ k s p ɑ r	T A K S P A R	Dutch	1	dakspar	U+005E U+0064 U+0061 U+006B U+0073 U+0070 U+0061 U+0072 U+0024
^telefoon$	t eː l ə f oː n	T E L E B U N	Dutch	1	telefoon	U+005E U+0074 U+0065 U+006C U+0065 U+0066 U+006F U+006F U+006E U+0024
^dinsdag$	d ɪ n z d ɑ x	T I N S T A G	Dutch	1	dinsdag	U+005E U+0064 U+0069 U+006E U+0073 U+0064 U+0061 U+0067 U+0024
^trompet$	t r ɔ m p ɛ t	T R U M P E T	Dutch	1	trompet	U+005E U+0074 U+0072 U+006F U+006D U+0070 U+0065 U+0074 U+0024
^druppelen$	d r ʏ p ə l ə	T R Y P E L E	Dutch	1	druppelen	U+005E U+0064 U+0072 U+0075 U+0070 U+0070 U+0065 U+006C U+0065 U+006E U+0024
^tovenaar$	t oː v ə n aː r	T U B E N A R	Dutch	1	tovenaar	U+005E U+0074 U+006F U+0076 U+0065 U+006E U+0061 U+0061 U+0072 U+0024
^deurpost$	d øː r p ɔ s t	T U R P U S T	Dutch	1	deurpost	U+005E U+0064 U+0065 U+0075 U+0072 U+0070 U+006F U+0073 U+0074 U+0024
^duidelijk$	d œy d ə l ə k	T U T E L E K	Dutch	1	duidelijk	U+005E U+0064 U+0075 U+0069 U+0064 U+0065 U+006C U+0069 U+006A U+006B U+0024
^twintig$	t ʋ ɪ n t ə x	T W I N T E G	Dutch	1	twintig	U+005E U+0074 U+0077 U+0069 U+006E U+0074 U+0069 U+0067 U+0024
^toespraak$	t uː s p r aː k	T Y S P R A K	Dutch	1	toespraak	U+005E U+0074 U+006F U+0065 U+0073 U+0070 U+0072 U+0061 U+0061 U+006B U+0024
^olifant$	oː l iː f ɑ n t	U L I B A N T	Dutch	1	olifant	U+005E U+006F U+006C U+0069 U+0066 U+0061 U+006E U+0074 U+0024
^omhelzen$	ɔ m h ɛ l z ə	U M H E L S E	Dutch	1	omhelzen	U+005E U+006F U+006D U+0068 U+0065 U+006C U+007A U+0065 U+006E U+0024
^omdraaien$	ɔ m d r aː j ə	U M T R A J E	Dutch	1	omdraaien	U+005E U+006F U+006D U+0064 U+0072 U+0061 U+0061 U+0069 U+0065 U+006E U+0024
^ongeluk$	ɔ ŋ ɣ ə l ʏ k	U N G E L Y K	Dutch	1	ongeluk	U+005E U+006F U+006E U+0067 U+0065 U+006C U+0075 U+006B U+0024
^ontginnen$	ɔ n t x ɪ n ə	U N T G I N E	Dutch	1	ontginnen	U+005E U+006F U+006E U+0074 U+0067 U+0069 U+006E U+006E U+0065 U+006E U+0024
